c	Clostridia	Actinomycetia	Bacilli	Coriobacteriia	Verrucomicrobiae	Methanobacteria	Bacteroidia	Gammaproteobacteria	Desulfovibrionia
Healthy	0.539971378431678	-0.624098731990512	-1.61942699693311	-2.33535802444387	-5	-5	1.84352696435276	-0.67119242983791	-5
D000236	1.70012949799842	-0.540532120437454	0.292515241226136	0.287647236891168	-2.12262865413023	-1.64244628025692	1.4999731279889	0.297830517665108	-5
Healthy	1.21174749178804	-0.263491950164694	-1.73612732313478	-0.609930813698363	-5	-0.710991088460537	1.80878085520708	0.176163635438134	-0.905773514777959
Healthy	0.541908583819724	-1.27164621797877	-5	-1.39826585173989	-0.11628179803604	-5	1.78208172659831	0.928874950674434	-0.468572179431938
Healthy	1.57488904920496	-5	0.316844348502524	-2.86327943284359	-5	-5	1.45873179753028	0.828040875907554	-5
Healthy	1.45899193787688	0.404674674168196	0.444798688804054	-0.302178049194537	1.00809362535078	-5	1.56377988635159	-0.325350089757567	-3.4089353929735
Healthy	-2.80687540164554	1.08825412985117	0.54207565324878	-5	-5	-5	-0.195192935739313	1.42845164856631	-5
Healthy	1.22562687266777	-0.350197990491396	-0.92892845001635	0.14790809218144	1.09841908038081	-5	1.75371891743094	-0.827251161017256	-0.268717524432911
Healthy	1.47173018575202	-1.04493793032497	-0.555003299732304	-1.32284947872657	-5	-5	1.7506303350266	0.190650997351671	-1.00957234151474
Healthy	0.991743818232248	-0.392748767682149	-5	-5	-5	-5	1.80047402526881	-5	-5
Healthy	1.40634495951387	0.054946115699901	0.0632620342087957	-5	0.677063745042541	0.44149875558677	1.66932450622668	-5	-1.02826040911222
Healthy	-0.296751623463819	1.15394528548806	-0.0992997668780121	-0.164353811233348	-5	-5	1.45166610547292	1.18035615655055	-3.61978875828839
Healthy	0.796877401063413	-1.68994426224911	-0.839171456855453	0.180765085302874	1.63949156928901	-5	1.12826708607211	1.03822462689201	-0.164506015022317
Healthy	0.972351898960932	-0.367583203361196	-0.572595044689726	-5	-5	-5	1.83166197958791	-0.728623128105925	-5
Healthy	1.10419919337288	-5	-0.0242925364628199	-5	-5	-5	1.85932284824895	-0.466342311569188	-1.38859536228841
Healthy	1.23331574522681	0.490829006303808	-0.375893307898879	0.0448571340473448	0.877690901269916	1.08071701562114	1.58675064068554	-0.812310106474816	-1.13757044389399
Healthy	1.17367275542165	-5	-0.264145708067525	-5	-5	-5	1.90842726995822	-5	-5
Healthy	1.66731311557527	0.241646078001389	-1.54683460747414	-1.41038545936873	-5	-5	1.40954969346421	-0.944315935080587	-5
Healthy	1.5909567995292	0.137784394134162	0.885580008615444	-0.677966871368197	-0.235734177495028	-0.184482021084076	1.52225743366958	-0.0734466321631696	-1.19232969876952
Healthy	0.424244421837033	-5	-0.538891823315148	-0.878112014896319	-5	-5	1.94759157835587	-0.143289230766319	-2.26680273489343
Healthy	1.42316212077459	-1.13745123047521	-0.264121772743762	-1.42596873227228	-2.05502409158795	0.2557017618823	1.59214421185848	-0.341750045533042	-5
Healthy	1.61330289907727	0.166542595460555	-0.593187406521577	-0.592371191123482	-1.61118858652648	-5	1.52859754362674	0.493078661898857	-5
Healthy	1.73280397431253	1.14845580883685	0.020543581759386	-0.22513282030295	-5	-5	1.28069739808805	0.0659343246519366	-5
Healthy	1.48205078808933	0.596164785007427	-0.141992459273098	-0.607338213709211	-0.127558177796429	-5	1.56035671801165	0.0885542281503129	-0.92540295540996
Healthy	0.966465103020972	-5	-1.10668218838389	-0.644931793651149	1.25372825873476	-5	1.69173218079687	0.131798246793916	-0.923359556329658
D000236	0.975054336822261	-1.26090255388252	-0.637216036530086	0.432966085737251	0.622972080704565	-0.348440948828292	1.46874348032394	-0.350441235494396	0.504757578896389
Healthy	0.407999000755225	-0.761953896871204	-5	-5	-5	-5	1.82403317020136	0.0764693132220678	-5
Healthy	1.19878048601809	-0.334953998956413	0.980761701267872	-0.782963741372373	0.123299442184177	-1.00572685102683	1.77165442026923	-0.199131769565326	-1.16285365609094
Healthy	1.39466107235617	-5	-0.892959709776796	-0.877751346021946	-5	-5	1.79492630255134	0.709277594991425	-0.717423199290782
D000236	0.937660293187092	1.67547918018114	0.307600854965916	0.142705372396497	-0.792608022021512	0.899534342662573	0.986731437032456	0.644435635073559	-5
Healthy	1.48256832733729	-0.24218658099522	0.309925982995195	-0.829562254953817	1.11652838170594	0.227390451758479	0.971669133986905	-1.29860473098608	-5
D000236	1.67291494848019	-0.0134253099863851	0.892835055669943	-1.38944629468291	-5	-5	1.21107513294212	0.606918525948291	-1.97881070093006
Healthy	1.29474963757784	0.49795194048344	-0.196167477522904	-0.43129384837547	-5	0.0727166695397961	1.35330463529514	-0.661364247508806	-0.127598959082698
Healthy	1.60991867517168	0.106734700097846	0.177400851899669	-5	-5	-5	1.57440228621892	-5	-5
Healthy	0.139970341595593	-0.995420706097788	-0.97856260353291	-0.389712553339951	-5	-5	1.76669645884493	1.43441240209198	-5
Healthy	1.53453819532439	-0.204620578297561	1.17483984783819	0.28950422564231	-0.0390443012086108	-1.29464953711429	1.3758828087767	0.315481226580935	-1.21020783226932
Healthy	1.00887003172739	-5	-1.87778412172717	-0.456006412514536	-0.264417067304226	-5	1.82698017258206	-0.947306058075032	-1.28458167740494
Healthy	1.48040309189155	-1.944621668625	-0.497190650610958	-1.54485047882017	-5	-5	1.80882510234374	0.317624643080059	-5
Healthy	1.42703795089895	-0.0378580535660667	-0.682375356919941	-0.895273955890025	0.522974713756712	0.36331482835193	1.51007185411678	-0.304168227173308	-0.729391029176822
Healthy	1.56225407368275	0.943362921560865	0.435124190359461	0.937903370380025	-5	-5	1.16698129128473	0.0603880590487465	-5
Healthy	1.13484843753966	-0.0952357818531582	-0.328790118823259	-5	0.760998145107225	-5	1.78089260519865	0.478781425384059	-5
Healthy	1.13976766613397	0.0694941963359082	-1.65816994307949	-0.597927856364727	-0.341759585329897	-5	1.80516035745565	-1.81417464038704	-1.34785039459835
Healthy	1.69884082594732	-0.881735273910521	-0.544409099400198	-1.10226297465457	-5	-0.97138808493377	1.53241623637418	-0.570231575521394	-1.1838913292601
Healthy	1.76400125815241	-0.0793132916420709	-0.00613629908786443	-0.471597562046382	-0.790431372164059	-5	1.27481433873905	0.020990719056463	-5
Healthy	1.58287514371464	0.76427105385661	0.774718373266219	0.600214667868541	-5	-5	1.23287825075223	0.28787559848232	-0.622548036975426
Healthy	1.2431680693976	-0.422508200162775	-1.34804393046693	-1.59091263055216	-0.111887930898521	-5	1.65493824810424	-0.449600409644503	-1.09463593123311
Healthy	1.79065173120951	-0.583875627934529	-0.473738282121372	-5	-5	-5	1.2972977464826	-0.493562619979703	-5
Healthy	1.26899802346904	-1.35124978730198	-0.349401101827343	-0.704015298590523	-5	-0.469685017679468	1.23670198001051	1.21898873089847	-5
Healthy	0.850320238863966	-0.203259196022093	-0.863564829541617	-0.707655306159408	-5	-5	1.88242190027698	-0.461765691362359	-1.04114954832032
D000236	1.62151568843738	-1.30618514611058	0.946687034987486	-0.663560280183221	-5	-5	1.07691483981695	-1.0591847913492	-2.02918838912748
Healthy	1.67257633462603	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.467554832805854	-0.654155956807381	-5	-5	0.274963318748818	-5	1.96571713737759	-0.163226628281931	-5
Healthy	1.85997790207096	-5	-5	-5	-5	-5	1.00555585191517	-5	-5
Healthy	1.46551416105707	0.468088744824343	-1.49471432585587	-0.785103192439779	0.186851843729359	-5	1.41956007960398	-0.10539044457501	-1.49634548075704
Healthy	1.42446722653204	-1.10907622851099	-5	-5	-5	-1.20957408260889	1.70189362697114	-1.15193410459601	-0.0379338764429392
Healthy	1.61387183048232	-0.453716509979595	0.658126875000365	0.154277864902138	-5	-5	1.5511222015503	-0.990081915334099	-5
Healthy	0.509073424909289	-5	-5	-5	-5	-5	1.85196756553766	0.392904380432279	-0.916497380169733
D000236	1.23113201449273	-5	-5	-5	1.40736557696986	-5	1.28055925006433	0.382866779184883	-5
Healthy	1.10544341750581	0.713370402472351	-1.07093887591523	0.238209246709658	0.462597128674503	0.90350725204677	1.62850091249465	-0.424638933844794	-1.65836766422195
Healthy	1.79504279444429	0.775611904146357	-5	-0.483715888886019	0.363856319295068	-5	1.07582131962997	-5	-5
Healthy	1.00231339439286	0.358781657046252	-0.948114621110128	-0.654116787068287	-5	-5	1.84297829546578	0.388015898041535	-0.427325849260936
Healthy	1.03114659664427	-0.374728716343149	-5	-0.736956016686834	0.943397555517806	-5	1.7705904729067	-0.466329602309075	-0.324377445888485
Healthy	0.930568029071295	-0.618199257495297	-1.82739706879014	-1.21395878975745	-5	-5	1.82419445613858	-0.437481123263368	-1.48744900709579
Healthy	1.55486054403165	0.879764877386908	0.207499723307305	0.353620063777047	-3.39794000867204	-5	1.5919771137699	0.284372071926849	-5
D000236	1.69341245510784	0.726321243260696	0.26389633060461	0.609722437865238	-0.935542010773081	-5	1.32037376358696	0.411055430040276	-1.43497907165471
Healthy	1.47530922228906	1.13904305210527	0.0763199741246448	-0.816844084565987	-1.42388910587916	-5	1.58747815669869	-0.36102181308957	-5
Healthy	1.03642686951258	-0.368657713516067	-5	-0.697279550103866	0.927251762892144	-5	1.7643906851429	-0.357545372683354	-0.299486652831566
Healthy	0.122592649625269	1.16088851614497	-1.62360555796273	-2.1511952989482	-5	-5	0.431177138288704	1.90530887389426	-5
Healthy	0.775432033915348	0.0824514453882188	-2.18708664335714	-0.764067746013705	0.607716593449777	-5	1.89775268868323	-0.140591479022436	-1.4990777608097
Healthy	1.51657305077813	0.302428341745086	0.954256020613033	0.549643190667583	-5	-0.465631165149093	1.58659338025154	-1.14837479684669	-0.0586177817408791
Healthy	1.1582695913955	1.68195678109176	-0.228250882896854	-1.0266412001136	-5	-5	1.44060937842601	0.406470347079523	-5
Healthy	1.12691191582486	-0.965411646286375	-0.303940815802645	-0.891841048743597	-5	-1.54196680750349	1.84041388258004	-1.10513034325475	0.15764410599659
Healthy	1.70540421141901	-0.737335375323744	-0.421475394725007	-1.25711782856273	-1.41736856051036	-0.808716699181484	1.48050537644883	-0.302073555193495	-0.916354072304415
Healthy	0.961682541321133	-0.638725577437794	-0.729693908847087	-0.771805030036649	-0.86413618620013	-5	1.82652934237814	0.753984232115684	-1.7207894873986
Healthy	0.541287120121625	1.16794645813036	-0.325965999568745	-2.98716277529483	-5	-5	1.6379393017376	1.08498035907555	-2.19654288435159
D000236	1.32950974409339	-0.872960026544918	-0.732593581247096	-1.80520824227808	-1.41668784801692	-5	1.83321183673688	-0.720629681820892	-1.15857795559764
Healthy	0.718294041489709	0.0343797588575954	-2.88941028970075	-0.77822074306031	0.565635340055644	-5	1.90648707214326	-0.223734781731891	-1.34940110182734
Healthy	1.34956560135319	0.643944926834389	-0.86239272949537	0.121290583504623	-5	-5	1.65826416837555	-0.416994036611104	-2.08144546944973
Healthy	1.58128650924456	0.166705346221355	0.732598794921056	-0.328901243685967	0.553539579877111	-5	1.46306360545841	1.13884846067271	-5
Healthy	-0.00252187293814038	-5	-1.13822670328131	-5	-1.46067293646062	-5	1.97903119271537	-1.45954538632859	-5
Healthy	1.61760991853166	0.609434320331632	-0.34149255019712	0.0407882005261069	-1.23247310059162	0.511781791008308	1.47146422081627	-1.16380251922107	-1.64878365466066
Healthy	1.70248576760856	-5	1.13779988901532	-5	-5	-5	1.29121228971502	-5	-5
Healthy	0.890217517859503	-0.660628070682412	-0.926611618884822	-5	-5	-5	1.93682125883772	0.234527406809197	-0.867292155144552
Healthy	1.39738984352988	-1.99267904707726	-0.143204671871601	-1.09274991711867	-2.79317412396815	-5	1.70553170919753	-1.79615153625377	-0.887327982882868
Healthy	1.64851788980239	-0.784970821905699	-0.706063186112706	-5	-0.295566339947801	0.0380754623729298	1.03194544531405	-0.546299526640228	-5
D000236	1.50414831817643	1.60915679986101	-5	0.0889719654019227	0.441728118779239	-5	1.01243478885344	0.158468036955711	-5
Healthy	1.06589962298909	1.07257228111305	-0.48988413457327	0.245480588059686	-5	-0.661443908990555	1.75845299269078	-0.675964607086084	-0.908508905732049
Healthy	1.40297441573097	0.497660694167108	-0.554317973147321	-1.10851829616048	-5	-5	1.75055922670122	-0.551309135689573	-5
Healthy	1.55245856064299	-2.11975822410452	0.194103440957324	-5	-0.487969671912589	-0.164372833790102	1.48598646392354	-0.66780400467536	-5
Healthy	1.24230334582379	-1.94615357314775	-0.474100409762762	-1.6714165502858	-5	-5	1.83573513986546	-1.18468795647564	-5
Healthy	1.51563995023561	-1.15403423845452	0.474296411702137	-1.79914950190892	-0.712265434203511	-0.240226426915971	1.66503707895817	-5	-5
Healthy	1.50092772094153	-5	-0.749604396942884	-5	-0.58370906565516	-0.23817736675616	1.66349607096494	-0.369226454324784	-5
Healthy	1.25352481840327	-5	-1.42969061456412	-5	0.768024328514701	-5	1.68070908169026	-0.689051919670117	-0.684071617389813
Healthy	1.20547720144319	-0.0222946811795818	-1.06223143295006	-0.579928675203239	-5	-5	1.80465918372806	-0.735961774006879	-1.24336389175415
Healthy	0.368788776841113	-0.662221375163817	-5	-5	-5	-5	1.81919932436735	0.0229683257669948	-5
D000236	1.61163474112921	-1.44696698379756	0.955794988090853	-0.628045972859869	-5	-5	1.08859424920375	-1.10896458468469	-2.20065945054642
Healthy	1.68130275806958	0.441294426088421	-0.200873203600119	-1.42067379624474	-5	-5	1.51275748385556	0.377699561206654	-5
Healthy	1.11891881726917	-0.0893115760729849	1.4839293206991	0.145833235818536	-5	-5	1.25740471505852	0.542918746692068	-0.734804693714283
Healthy	1.52940006563417	-5	-1.50905879464321	-5	0.383249697079638	-0.532984181561564	1.57254622396708	0.953775150216084	-1.47430747549499
Healthy	0.272115566894268	-1.63115549317418	-0.806041021980813	-0.746540835660162	-5	-5	1.83527719275566	1.03198821374789	-1.47716468633947
Healthy	0.931689703745812	-5	-5	-1.38965928854784	-5	-5	1.91059778086104	0.624707928854381	-5
Healthy	1.05389438075082	0.736571778436162	-0.712153499750482	-0.198953203001105	0.842625462951981	-5	1.65083884438617	-0.491847506685055	-0.92804438969702
Healthy	0.996463511829707	-5	-1.59859945921846	-0.508162244204117	-0.248574615776021	-5	1.83738329927531	-1.20148746696865	-1.15279763601908
Healthy	1.7997774504611	-0.41558961458252	0.245263370465327	-0.233676400649377	-5	-0.127418385308993	1.22513242582441	0.392457761696677	-0.983342655177798
D000236	1.38366387487477	-0.717990000657946	0.110263024942886	-0.181437625543741	-0.681477557858743	-1.33847125986802	1.69761663395321	0.325720858019412	-1.81022904365313
Healthy	0.439147881951556	-0.628673486138254	-5	-5	-5	-5	1.82236386018382	-0.0391678571793036	-5
Healthy	1.57984656475161	1.26310085853869	-0.477934145690985	-0.0841518539611242	-0.0639388833900115	0.152542118407012	1.33915100837033	0.49554156249297	-0.932780311025859
Healthy	1.05863970247089	-0.0656631767753812	0.507533402997219	-0.00159679265866344	-1.91435271170314	-5	1.63762470007084	-0.406248866561476	-0.407923219592646
Healthy	1.02312853423967	-5	-5	-5	-0.296502273533188	-5	1.86602526523264	-1.57642648026726	-5
Healthy	1.65635726335896	-0.470518313621619	0.261220032155725	-0.750630405308484	-0.632625440125803	-5	1.56856215625649	-0.753501419204199	-0.761602586818729
Healthy	1.01736728355353	0.615278637332404	-2.12959609472097	-5	-0.929223537156565	-1.11503480179927	1.8462261115782	-0.329865518764389	-0.948307358201963
D000236	1.61102405156187	-0.0605955760442733	1.3721496627221	0.802874251119498	-5	-5	1.34585814470567	-0.673930533411106	-5
Healthy	1.14719323146805	0.131021660599472	0.764323363907456	-0.431716119883378	0.445703814955998	1.10327027134463	0.873938755161019	-1.50612388914718	-1.06930561233546
D000236	1.64022296976364	-5	0.745375413007569	-1.05487622987788	-0.559972990303383	0.404879879327914	1.59066453781648	-5	-5
Healthy	1.39772245951664	-5	0.0170750963760591	-1.78968148017377	-1.54714066420415	-5	1.62920249524745	-0.457909388444819	-1.18012717804945
Healthy	1.28060295237889	-5	-5	-1.94005811193804	-5	-5	1.79886967071342	0.609970919072212	-0.556674416046255
Healthy	0.397237621107151	-1.1113151533403	-5	-5	-5	-5	1.89879794175395	-0.542648053889306	-5
Healthy	1.4768571233706	0.540072827304567	-5	-5	-5	-5	1.72577438334996	-5	-5
Healthy	1.26914597382711	0.895472824042268	-0.118084926311544	-1.15076490868528	-0.503596249518606	-5	1.36953440877019	0.197418407510018	-2.25336580106242
Healthy	1.3807058746807	0.571210213140946	-0.0952195587759036	0.13972485300591	-5	-5	1.80356690452583	-0.173517022718955	-5
Healthy	1.30410862884791	0.197184037515842	-1.06615853710128	-0.18801635983921	0.309363974048332	0.606960396574571	1.37525253117132	-5	-5
Healthy	1.67019564647245	-2.52578373592374	-0.0124543891881015	-0.718648418327262	-0.686554629573586	-0.19900127139245	1.5942516304503	-0.709475691563309	-1.08107890990866
Healthy	0.889754253657878	-0.848599501964382	-1.13936258322625	-0.540592432833052	1.02212760165039	-5	1.82403167231203	-0.982507553522725	-0.49499933607313
Healthy	-0.0168384716603301	0.841626598290339	-0.200170283149078	-0.511816050550603	-5	-5	1.61844986866894	1.23959875132063	-5
Healthy	1.66523773462196	0.556117886379142	-0.685416573794343	-1.09415017335768	-5	-5	1.4617301687555	-1.09205147838773	-5
Healthy	1.37207425850101	-0.618794638761417	-0.197075836536725	-5	0.00577661441464168	-5	1.78158736710385	0.014247443807829	-5
Healthy	1.83573533004786	-1.39588199380796	-0.473945175226889	-0.0400527842915014	-5	-5	1.30734240313679	0.0534702846892402	-5
Healthy	1.71292912566608	1.18552487338635	-0.111859835952696	-0.161661032698656	-5	-5	1.24514706503316	-0.226008885316071	-0.723400346442357
Healthy	1.26848647024943	0.34461820524837	-1.21566805197785	-0.03412127110786	0.409510452269316	0.493257239229681	1.33711368500706	-5	-5
Healthy	1.23801170966058	-1.8085489855351	-0.594602408735003	-0.837555085700022	0.5888798535014	-5	1.7074822012665	-0.131925984288543	-5
Healthy	1.50589496831402	-1.78914663468511	-1.22966355890485	-5	0.11586668648921	-0.590320429939644	1.68973876655241	0.752365021483672	-1.12004441487725
Healthy	1.07351379895775	1.84948575074448	0.195838791593396	0.355016433059823	-5	0.578169138412312	0.769667497367089	-5	-5
Healthy	1.56372972492575	0.486383717061657	0.637601791048909	-1.14104194528199	0.267580007998105	0.682129726817357	1.33250450805374	0.297690493246556	-1.29005198348924
Healthy	0.839860636170574	-0.459607951261622	-1.0746363326459	-0.703707849005138	-5	-5	1.88334164264199	-0.444276944924946	-1.98842955640272
Healthy	1.41577088189581	-5	-1.32624206345042	-1.74884865682465	-1.76548271648731	-5	1.7675591643242	0.113836435890269	-1.19626982902546
Healthy	1.15472212484179	-5	-5	-2.4294570601181	-5	-5	1.8586403452969	-0.0925671400307408	-5
Healthy	1.01725418869418	0.626888279884397	-2.73518217699046	-5	-0.848354397488372	-1.42539005865981	1.84524300813117	-0.374533206390761	-1.19914550849644
Healthy	1.00740037414957	-5	-5	-1.71085716406767	-5	-5	1.89383979493681	0.680280203079705	-5
Healthy	0.609280579455658	1.37906572826394	0.460461826726599	0.511015241232832	-5	-5	1.79741442804459	0.348406121704825	-1.7281583934635
Healthy	1.51569373304732	0.15545446526616	-0.39899445182033	-0.920493155175232	-5	-0.283779563392971	1.60508169885224	-0.508204228686409	-1.28701376640562
Healthy	1.56132145791217	0.177602865444147	0.346796823455642	-0.678961107273945	-1.42736070295719	-5	1.59947335444892	-0.618145172377408	-1.07504911108439
Healthy	0.473383310944366	-0.261259068732402	-0.681206495206703	-1.89517159634634	0.354634654240905	-5	1.86465297487054	0.318806011293763	-5
Healthy	1.13909728247816	-0.0979916663966292	-0.277028972087555	-5	0.768085818916319	-5	1.77841992316226	0.480736864310518	-5
Healthy	0.821880852966361	-0.463580452872266	-1.11058623595729	-0.654920473685133	-5	-5	1.88523204345291	-0.544059358547495	-1.64397414280688
Healthy	1.27357254352342	-0.964330165348319	-0.908227558580317	-1.58136731264593	-0.12606356707688	-5	1.7728026122412	0.222383471097222	-5
Healthy	1.9282249175976	-1.29081487044975	-0.451659726880363	-5	-5	-5	-0.897737850505727	0.351378812659065	-5
Healthy	0.395591956773434	-1.01895194108683	-5	-5	-5	-5	1.89802019721396	-0.645661023211919	-5
D000236	1.55487083218784	-0.284389369265075	-0.73902278862752	0.112199336574226	0.0871067440990927	0.268390735629931	1.59108208981144	-0.286761538454338	-5
Healthy	1.30369294301501	0.241626160347603	0.0519778623205568	-1.24795155218056	1.60686387333997	-5	0.953907008031911	-2.92081875395237	-5
Healthy	1.58906604707168	-0.651753566148766	0.0890179627400086	-0.763513123624409	-1.92848619490491	0.281864779187712	1.64623723110035	0.44910025184158	-2.16430942850757
Healthy	1.59350891812468	0.988825961431994	-0.153192965835897	0.287017501322102	-5	-5	1.45284249641651	-1.33059013271222	-1.44587441848699
Healthy	1.48568622733247	0.101245146397895	-0.332911446929065	-1.09598811640261	-5	-5	1.69093631974713	0.269302750869341	-5
Healthy	1.47782713311798	-0.229597236965329	0.459488986922366	-0.281988518365348	-0.101631393304365	-1.58469270777443	1.73791634077617	0.0686792665400695	-1.30059591818466
Healthy	0.78989433435908	0.271744053504786	-5	-0.902499747768313	0.649493551689407	-0.729763834162988	1.77926877108763	-0.361051731763345	-0.0827991811005673
Healthy	1.66516140813304	-2.64206515299955	-0.03278442367248	-5	-5	-0.746516607912985	1.48272741320568	-0.870793642252471	-5
Healthy	0.706300351924703	-0.485518658301217	-0.821857930162256	-0.229339414548581	-5	-5	1.75732556411196	-0.61117084610116	-5
Healthy	1.30848480339441	0.314328676539224	-0.711303739409744	-0.289315797746391	0.416751978587938	0.250615146990633	1.70854088821705	0.0169372827817184	-5
Healthy	1.0657130073669	-2.08039897621589	-2.55595520408192	-0.633782564053904	-5	-5	1.84687395668193	0.923590072505296	-5
Healthy	1.62666006700626	1.024660909979	-0.984179365737931	-1.22562904015008	0.222287165680217	-5	1.27493380354954	-0.974489327147419	-1.63208526120625
Healthy	0.996365423382131	0.384317564991264	-0.16754857124995	-0.374008851298664	-5	-5	1.89329743449848	-0.450494032598902	-1.59057413132856
Healthy	1.36287229769889	-5	0.135352129383353	-5	-5	-5	1.75396471794871	-1.11311464101399	-5
Healthy	0.414572275617945	-5	-0.571751785657051	-0.782753008314607	-5	-5	1.94755124979427	-0.160616238072907	-5
Healthy	1.14248019540159	-5	-0.267075759926639	-5	-5	-5	1.9084590676676	-5	-5
Healthy	1.79904561162897	0.282463499599315	-1.09674718310604	-0.751340256951664	-1.08586848736911	-0.391687957302673	1.37392699146054	0.545680622284173	-5
Healthy	1.29601457748717	-5	-1.12464930342071	-1.87942606879415	-5	-5	1.79062992876574	-0.331959046367765	-0.854182285508172
Healthy	0.876828426545857	-1.62196567754267	-0.82929834418393	0.186405352655567	1.63490540844012	-5	1.12962996315838	0.986301367056596	-0.142408210673185
Healthy	0.992786728335068	-1.07473949048056	-0.405651654874945	-1.39501837039257	-5	-5	1.82203561243196	-0.376843782677836	-1.65896136832248
Healthy	0.93238598367402	-0.698362417273128	0.843220316097638	-1.89585444944599	-5	-5	1.71071785080381	0.998616307321229	-2.05799194697769
Healthy	1.16779892769615	0.333864238806975	-2.16304326294045	-0.510505578057848	0.767475715659235	-5	1.7563064213199	-1.16039627052916	-1.8725712221484
Healthy	1.30853538848838	-0.610638970036269	-1.2050938934832	-5	-1.01260190086298	0.532454981964814	1.63825367567279	-0.94919505218654	-0.618505867121702
D000236	1.73968711276202	-0.1903662259541	-0.524067442157693	-0.538891823315148	-0.23501732261661	-5	1.50294127693091	-1.48030323284015	-5
Healthy	0.721916085694228	-0.306466504654272	-0.606179204659133	-0.0923898122722895	-5	-5	1.73181624690116	-0.445389714773836	-1.70509308939481
Healthy	1.4017128791922	-5	-1.12182301950849	-0.860026512015541	-5	-5	1.7924619414555	0.720042648650763	-0.6481264233791
Healthy	1.00636761953999	0.584481618027666	-0.883392256011752	-5	-0.0801638623518575	-0.0441151064680245	1.78131281492427	-0.417879795980704	-0.393113684972913
Healthy	0.401314362691787	-0.723354406369124	-5	-5	-5	-5	1.82679150990776	-0.0105679816522272	-5
Healthy	1.44295002619323	-5	-1.15945481236316	-1.1680023227641	-5	-5	1.8087793037775	0.492014046313279	-0.358694484001343
Healthy	1.6715732461243	0.33721758655508	0.307598716095243	0.169101069110537	-0.77614078466937	-1.65462626944091	1.48476663295212	0.222490162972816	-5
Healthy	1.09725835116575	1.10196828788743	-0.604691083921412	0.246102019913739	-5	-0.604359141303882	1.76289783082995	-0.637347912092245	-0.951674749068778
Healthy	0.863264553659761	-0.346411260681204	-0.544728674168721	-5	-5	-5	1.84779178684759	-0.712713460737188	-5
Healthy	1.51838415856136	-0.760800657945698	-0.593681281051799	-5	-1.32808698755841	-5	1.50105665918309	-1.47846965872129	-5
D000236	1.64693005049741	-0.434742656579786	0.132727041181534	-0.245582855473741	-1.02581080888183	-5	1.25154405227639	0.265098607457754	-0.144099414219646
Healthy	1.72022514573034	0.758601571211563	-0.0311576230694756	-0.42782568638694	-5	-5	1.3477754022742	-0.250356426250397	-5
Healthy	1.5429155119435	-0.758602958350354	-0.292310622169266	-0.506806928546314	1.04174432129515	-0.291137381072387	1.37042277952463	0.337511173850103	-5
Healthy	1.2383926473037	1.7114631990476	-0.0485847620768343	-0.47155897124187	-0.437968981000822	-5	1.2863448502557	-0.354833273160136	-5
Healthy	1.73859007700257	0.60643403624723	-0.373454340972871	-5	0.281453815383721	-0.0281955247091574	1.30284199554117	-0.409113601626762	-5
Healthy	1.38488453090132	-1.2954205503037	-0.279204198005535	-5	-1.32321496958079	-5	1.60728599079253	-1.30163843394489	-5
Healthy	1.37130028621923	0.975948059220628	-0.189176276010401	-1.44830608487278	-0.856891477237487	-5	1.63103302449427	-0.575232666431023	-5
Healthy	-5	-5	-5	-5	-0.485531941712248	-5	1.93350454792744	-5	-5
Healthy	1.66100143451289	-0.951131104260069	0.516522153162396	-5	0.0747360082934487	-5	1.45059778994078	-0.611898798429483	-5
Healthy	0.872064157573129	-1.10762709260156	1.75709016868809	-5	-5	-5	-5	0.759902677855901	-5
Healthy	1.44365047128007	0.0420002722211154	0.1726992358398	-0.671110960160439	-0.382161252282997	-5	1.57941852156294	0.313694311450454	-1.34170234969181
Healthy	1.69847714798294	-5	-5	-5	-5	-5	1.51910943609568	-5	-5
Healthy	-1.56240796774604	0.68741747501664	0.173183353674427	-0.745548604654984	-5	-5	1.80045752352734	1.47875243770548	-5
Healthy	1.45530024941648	0.941404585036924	0.466336656236482	-0.743065882109757	-5	-5	1.31227893391233	0.593479905221356	-1.40782324260413
Healthy	0.196120892598381	0.0946597594490435	-5	-1.04527520902094	-5	-5	1.04289983252165	-0.054787537009781	-5
D000236	1.78614895308525	-0.0345960203817835	0.48867337326865	-0.745862969114532	-5	0.460376075524846	1.13008051707176	0.878090158910867	-5
Healthy	0.074670188924007	0.317862845085275	-5	-0.198616873147269	-0.848691451817982	-5	0.975493386641472	-0.537766765740984	-5
Healthy	0.469120690100641	-0.455721063828097	-0.436922545074594	-0.025354769576797	-5	-5	1.82804029516154	-0.0356932176960636	-0.391613048500306
Healthy	0.61223905816803	1.59945118177444	1.10743384502719	-2.0783135245164	0.179482850061479	-5	1.44085227389056	1.03553019468976	-5
Healthy	1.18449325649311	-1.36784651648937	-5	-5	-0.93486862785979	-1.29456395341475	1.8290584397623	-0.564745069604102	-5
Healthy	0.924691669968334	-0.120766453186252	-0.594312213327222	-0.233773106425831	-5	-1.49729982468944	1.84626794120412	0.49635112568003	0.129686670418197
D000236	1.56096164720444	1.46267002064611	-0.210454540441779	0.490991685475366	-5	-0.616005210558267	1.1558010605435	-0.930664965210061	-5
Healthy	1.62268144119922	-5	0.617099986634908	-0.279617402559753	-5	1.05959446487128	1.03561822511129	-5	-5
